"latitude;";longitude
"41.1054129;";-8.6612398
"41.105411639948;";-8.66124005445218
"41.105410544871;";-8.66127733844177
"41.1054105;";-8.6612988
"41.1054093937346;";-8.66130388290695
"41.1054090850597;";-8.66126913841367
"41.1054076999808;";-8.66127451882573
"41.1054073142703;";-8.66127273681834
"41.1054064999999;";-8.66129883333333
"41.1054040725538;";-8.66126866110324
"41.105402;";-8.6612895
"41.1054002;";-8.6613248
"41.1053993643656;";-8.66128104529335
"41.1053987333194;";-8.66128680358941
"41.1053983333333;";-8.66128916666666
"41.105396344062;";-8.66129177306198
"41.105395860507;";-8.66121671080433
"41.1053867;";-8.6612728
"41.1053864504865;";-8.66128508318948
"41.1053835;";-8.66128433333333
"41.1053833;";-8.6613211
"41.1053832;";-8.6612864
"41.1053820094478;";-8.66127988324376
"41.1053805;";-8.6612662
"41.1053751;";-8.6612853
"41.1053679881059;";-8.66132623908391
"41.1053636;";-8.6612242
"41.1053624796132;";-8.66120880470486
"41.1053615156944;";-8.66128340364309
"41.1053594;";-8.6612189
"41.1053530676805;";-8.66128904866642
"41.1053208583685;";-8.6610739894339
"41.1052698714227;";-8.66096428671908
"41.0999422;";-8.6597228
"41.0885674999999;";-8.65620183333333
"41.0861201;";-8.6558766
"41.0860867279184;";-8.65599571953632
"41.0860709728089;";-8.65599615194658
"41.0860622041589;";-8.65602548604086
"41.086057;";-8.6559407
"41.0860561;";-8.6559683
"41.0860527314033;";-8.65593066539674
"41.0860514246234;";-8.6560180877168
"41.0860498708818;";-8.6560369620343
"41.0860491;";-8.6559764
"41.086048;";-8.6560002
"41.0860469;";-8.6560152
"41.0860461;";-8.6559992
"41.0860438333333;";-8.655991
"41.086042;";-8.6560159
"41.0860412707936;";-8.65597355180294
"41.0860395637481;";-8.65593106222527
"41.0860377;";-8.6560303
"41.0860372;";-8.6559925
"41.0860371666666;";-8.65600533333333
"41.0860360740135;";-8.65604027175219
"41.0860318;";-8.6559823
"41.0860315465283;";-8.65599110020386
"41.0860313333333;";-8.65596966666666
"41.0860233333333;";-8.65600333333333
"41.0860211;";-8.655986
"41.0860198969405;";-8.65597313270778
"41.0860198333333;";-8.65597633333333
"41.0860168333333;";-8.65599616666666
"41.0860106735574;";-8.6559843515399
"41.0860080441981;";-8.65599371728289
"41.0860003333333;";-8.65595283333333
"41.0859998333333;";-8.65598733333333
"41.0859978;";-8.6560093
"41.0859887947751;";-8.65599501965874
"41.0859550062381;";-8.65595285904378
"41.0702572091568;";-8.65457951614896
"41.0701845;";-8.6548893
"41.0698951547132;";-8.65445619566134
"41.0696637;";-8.6565393
"41.0696524;";-8.6565671
"41.069652;";-8.6565202
"41.0696137464058;";-8.65650504828305
"41.069610120256;";-8.65637219367209
"41.0696084808436;";-8.65648335374888
"41.0696075;";-8.656491
"41.0696071;";-8.6565738
"41.0696064541498;";-8.65652893670709
"41.069602623897;";-8.65654752237761
"41.0696025031416;";-8.65657080146284
"41.0696018441031;";-8.65648149513514
"41.0696015193598;";-8.65650503389946
"41.0696011;";-8.6564411
"41.0696009;";-8.6564983
"41.0695990780752;";-8.6565424315712
"41.0695982;";-8.6564911
"41.0695980543908;";-8.65655601351545
"41.0695949967158;";-8.65650364310317
"41.0695926417582;";-8.65619150007768
"41.0695915;";-8.656563
"41.0695913;";-8.6565726
"41.0695904;";-8.6564576
"41.0695903189864;";-8.65650949069173
"41.0695899;";-8.656494
"41.0695897002975;";-8.65654883118454
"41.0695889;";-8.6564985
"41.0695885827942;";-8.65650071813289
"41.0695884;";-8.6564894
"41.0695882951663;";-8.65650618157145
"41.0695875529584;";-8.6565403360954
"41.0695875169445;";-8.65621048040723
"41.0695873;";-8.6565278
"41.0695866;";-8.6564968
"41.0695861;";-8.6565614
"41.0695860367253;";-8.65653654429643
"41.0695843259257;";-8.65651150234849
"41.0695834212824;";-8.65653171103588
"41.0695834;";-8.6565868
"41.0695832;";-8.6565291
"41.0695827335796;";-8.65654502469376
"41.0695827;";-8.6565175
"41.0695819140501;";-8.65651211033489
"41.0695814240621;";-8.65648318906385
"41.0695811147128;";-8.65648276125128
"41.0695805573264;";-8.6565472211031
"41.0695803880798;";-8.65650816039841
"41.0695792967836;";-8.65646355786235
"41.0695790872362;";-8.65657662973614
"41.069579;";-8.6565545
"41.0695788766636;";-8.65650635237004
"41.0695781666666;";-8.6565215
"41.0695778923219;";-8.65654974480047
"41.0695775;";-8.6565513
"41.0695775;";-8.656515
"41.0695747;";-8.6565295
"41.069573346004;";-8.65655578948828
"41.0695706696582;";-8.65654465297143
"41.0695697851489;";-8.65632067736694
"41.0695691;";-8.6564982
"41.0695687;";-8.6565289
"41.0695683747738;";-8.65654674580139
"41.0695678;";-8.6565377
"41.0695669;";-8.6564996
"41.0695665;";-8.65653549999999
"41.069566;";-8.6565552
"41.069565;";-8.65650083333333
"41.0695648166666;";-8.65654945
"41.0695634968963;";-8.65653731861026
"41.0695623;";-8.6565734
"41.0695619921152;";-8.6565490931485
"41.0695604793207;";-8.65655892862149
"41.0695602451799;";-8.6565239728191
"41.0695574;";-8.6565638
"41.0695560789118;";-8.65654226393313
"41.069556;";-8.65655433333333
"41.069555;";-8.6565655
"41.0695549;";-8.6565631
"41.0695547378073;";-8.65650588647337
"41.0695536900696;";-8.65658811294348
"41.0695519;";-8.6565649
"41.0695510078604;";-8.6566024459979
"41.069548;";-8.65655183333333
"41.0695463139946;";-8.65652265027971
"41.0695449;";-8.6565541
"41.0695448333333;";-8.65654216666666
"41.0695445;";-8.6565841
"41.0695437;";-8.6565164
"41.0695431265653;";-8.65657458787773
"41.0695423;";-8.6565464
"41.0695403231272;";-8.65656077165426
"41.069539;";-8.6565614
"41.0695328936903;";-8.65652056165958
"41.0695291374062;";-8.65655575619747
"41.0695223;";-8.6564943
"41.0695135;";-8.655957
"41.0695015546318;";-8.65612425842197
"41.06946;";-8.656625
"41.069440749552;";-8.65604098872226
"41.069414648268;";-8.65608013488944
"41.0693892240687;";-8.65658217002739
"41.0693505280454;";-8.65664281213918
"41.0693393993995;";-8.65670295736378
"41.0670085881236;";-8.65629699750262
"41.0670034433283;";-8.65622104188186
"41.0669998079922;";-8.65622852929742
"41.0669911327224;";-8.65628301166804
"41.0669676453349;";-8.65628099888087
"41.0669624475114;";-8.65629675651229
"41.066961733373;";-8.65627525974843
"41.0669616;";-8.6562125
"41.0669602785211;";-8.6561931760935
"41.0669569160594;";-8.65626195558784
"41.0669541248729;";-8.65621176999967
"41.0669537744855;";-8.65621107995673
"41.0669534277029;";-8.65619820235755
"41.066952001933;";-8.65618339939164
"41.0669489543983;";-8.6562323328975
"41.0669452838896;";-8.65625865449624
"41.0669439845171;";-8.65623699501963
"41.0669405752546;";-8.65619236468895
"41.0669405236743;";-8.656206308938
"41.06694;";-8.656278
"41.066939667837;";-8.65623917431445
"41.0669350734152;";-8.65634713936225
"41.0669347607353;";-8.65624163075698
"41.0669344604176;";-8.65624330623348
"41.0669339;";-8.6562768
"41.0669319;";-8.6562005
"41.0669301666666;";-8.65624716666666
"41.0669294286397;";-8.65625074962549
"41.0669281;";-8.6562232
"41.0669276;";-8.6562383
"41.0669259096252;";-8.6561959432372
"41.0669242321803;";-8.65622613091021
"41.0669233;";-8.656244
"41.0669231666666;";-8.65622133333333
"41.0669217;";-8.6562363
"41.0669201666666;";-8.65622533333333
"41.0669192;";-8.6561745
"41.0669189;";-8.6562587
"41.0669177;";-8.6562127
"41.0669174166666;";-8.6562252
"41.0669173333333;";-8.65623366666666
"41.0669132981217;";-8.65626475773574
"41.0669121666666;";-8.6562055
"41.0669111666666;";-8.656232
"41.0669064;";-8.6562333
"41.0669047;";-8.6562273
"41.0669042095627;";-8.65621460131292
"41.0669037;";-8.6562572
"41.066903;";-8.6562341
"41.0669;";-8.65619533333333
"41.0668996666666;";-8.65619033333333
"41.0668943588367;";-8.65620727926684
"41.0668868999999;";-8.65618705
"41.0668862822224;";-8.65621785974499
"41.0668769;";-8.6562048
"41.0668753;";-8.6562269
"41.0668732;";-8.6561922
"41.0668562;";-8.6561959
"41.0668268;";-8.6562361
"41.0499328333333;";-8.65321916666666
"41.0498618113538;";-8.65310473357755
"41.0498344622542;";-8.65321913969987
"41.0498343472455;";-8.65327228011111
"41.0498267115847;";-8.6532474949473
"41.0498227337953;";-8.65326812466312
"41.0498225811635;";-8.65330656216587
"41.0498177027712;";-8.65330986679406
"41.0498113380325;";-8.6532661643921
"41.0498087;";-8.6532808
"41.0498078428106;";-8.65329010151277
"41.0498054;";-8.6532949
"41.0498031;";-8.6532331
"41.0498004360508;";-8.65329142660708
"41.0498002;";-8.6531668
"41.0497999779064;";-8.65320586488035
"41.0497984380102;";-8.65323288987458
"41.049794694447;";-8.65316972137303
"41.0497926;";-8.6532619
"41.049792165587;";-8.65323707708362
"41.0497920370001;";-8.65323068023631
"41.0497905289996;";-8.65326148326713
"41.0497905240599;";-8.65318867845609
"41.0497892462101;";-8.65325488150925
"41.0497884187899;";-8.6531792258783
"41.0497841666666;";-8.65323616666666
"41.0497821666666;";-8.65328633333333
"41.0497811474489;";-8.65320476459343
"41.0497806966687;";-8.65328161978037
"41.0497770497199;";-8.65327289059603
"41.0497762208899;";-8.65321162603451
"41.0497750388842;";-8.65325136110992
"41.0497742098512;";-8.65332058943364
"41.0497741587844;";-8.65328078159005
"41.0497716666666;";-8.653268
"41.0497713364376;";-8.65328300345062
"41.0497711666666;";-8.65323216666666
"41.0497704772431;";-8.65329626755278
"41.0497671666666;";-8.65327916666666
"41.0497663333333;";-8.65325533333333
"41.0497624383051;";-8.65327538716186
"41.0497592103129;";-8.65333033223313
"41.049759104334;";-8.65321859080505
"41.0497584503775;";-8.6532370469314
"41.0497573;";-8.6532713
"41.0497566910268;";-8.65328531090006
"41.0497545;";-8.6532371
"41.0497544749994;";-8.6532548965195
"41.0497518038336;";-8.65323048830998
"41.0497515339554;";-8.65324445541856
"41.0497491645071;";-8.65326664275715
"41.0497488960848;";-8.65324935222435
"41.0497394;";-8.6532794
"41.0497375101288;";-8.65324352059031
"41.0497257;";-8.6531856
"41.0497246303253;";-8.65327373453187
"41.0497200706567;";-8.65325117002127
"41.0497043416265;";-8.65332398076718
"41.0496970746983;";-8.6531996418694
"41.0496782874914;";-8.65320001094586
"41.0406403;";-8.649976
"41.040621417645;";-8.6500904316718
"41.0405886666666;";-8.65003966666666
"41.0405871666666;";-8.65000333333333
"41.0405831;";-8.6500651
"41.0404847;";-8.6500509
